ID,gaslit_yesno,text,story_wordcount
3059,yes,"I asked my manager where to put the coffee grounds during my shift. He specifically said ""the top cupboard on the left."" Later in my shift my manager comes up to me and says ""Why did you put the coffee grounds in the top cupboard on the left? It is supposed to go on the bottom one on the right?"" I told him that that is what he told me to do. He responded with ""Are you serious? Are you dumb? I would have never said the top cupboard on the left because that is where I keep the mugs! This is because you do not listen."" Now I am left questioning the reality of if I really heard him say ""top cupboard on the left.""",126
3093,yes,"At a coffee shop Amy works at, she often has unpleasant interactions with her supervisor who runs the shop. Today, the supervisor had scolded Amy for giving too much change back to a customer, which resulted in a loss for the shops business and also left uneven change in the register. Amy explained that she only took 2 customer's orders at the register and she swore that both had paid with card. However, her supervisor stated he watched her give the change back to the customer and that only one had paid with card. Amy would've believed her boss, however, she vividly remembered having to swipe both of the customers cards for them due to the shop's computer acting up.",123
3097,yes,"When the manager forgets to do something that is in their job description (place orders or clean), they reprimand the worker and tell them on multiple occasions that its ""their fault"" or that they're bad at their job.    The manager told me that i was supposed to clean the bathroom but on the rota, it says that I'm at the register. The manager kept telling me that I was supposed to clean the bathroom even though i know for sure that it's not what I'm supposed to do. Through out the entire ordeal he kept telling me that it was my fault and I'm not reading it right and that I've been wrong this entire time. ",122
3109,yes,"In this scenario I could imagine the supervisor coming up to the worker around mid-day. This worker had opened the store with the supervisor and the store manager. The supervisor would confront the worker about opening duties, stating that they never cleaned out the filter slot in a coffee maker, but the worker denies having been told this. The supervisor did indeed forget to tell the worker this, but shouts at him that he did tell him and interrupts him every time the worker tries to get a word in. The worker begins to doubt themselves and instead of standing up for themselves apologizes to this person who has a sense of power over them.",116
3113,yes,"A student worker at a coffee shop puts a great deal of effort into cleaning up the bar at the halfway point of her shift - per her managers instruction. She makes certain that the grinders are swept, the floors are mopped, and all of the cups are fully stocked. The bar looks immaculate. Suddenly, the manager of the coffee shop runs behind the car in a frenzy, and quickly prepares themself a drink, making a great mess in the process, before retreating to their office to complete next weeks schedule. The student worker is very frustrated, and feels unvalued by her manager. In a moment of frustration, she steps aside from the bar to collect herself. During this moment, the manager returns to the bar for some napkins, and notices that the student worker has stepped aside, and the bar is a complete mess. The manager begins to shout and reprimand the worker for not completing her mid-shift cleaning, and instead taking a leisurely break. The student worker pleads that she did in fact complete her cleaning, and the bar looked fantastic until the manager made such a mess. The manager, now even more upset, insists that they never made such a mess, they would have known if the bar was clean beforehand, and that the student worker is making excuses to get out of her work. ",228
3134,yes,"I was at work the other day when my supervisor came up to me after I had just given a customer their drink. The customer seemed fine, but my supervisor was not. He said I did not make the drink correctly and that I did it too slow as well. I am sure that I did it in a proper amount of time, and I followed the recipe to the 'T', but my supervisor insisted I did it wrong, and procceded to demonstrate to me where I had failed. When I tried to defend myself, he said I had no right to question him as he is my superior. It has made me self conscious of my skills as a barista and I pay extra attention to my time and execution of making the drink, but for some reason, I'm sure that I had done it right the first time. ",151
3137,yes,"The student worker has just started the job at the coffee shop. After asking their supervisor many times to go over the proper producer and protocol and not receiving it she makes a simple mistake. The supervisor yells at the student and says ""You always do this"" even though the student worker knows this can't be true due to it being her first week. The student worker proceeds to apologize and explain she's been seeking to go over proper procedure and protocol yet hasn't been allowed to have this conversation nor has anyone offered or acknowledged her. The supervisor insists that she has not once asked for help or to understand better. She knows this is not true since she has asked multiple times as well as sent an email. When she tries to bring this up in a respectful way and ask for help so she can do her job correctly the supervisor says she's lying and continues to get more agitated with her. After this, the student worker feels so defeated that she apologizes and agrees with the supervisor and starts second-guessing if she ever really did ask for help or if it was all in her head.",205
3146,yes,"The student worker has been enduring a lot of mental health issues lately with the loss of her brother, lack of grades, and overall unhappiness at work. She took a two week vacation to mourn but returns to work shortly after. When she returns to work, he manager shows her no sympathy for the loss of her brother. Since she started at the job she was a dedicated hard worker but her work ethic began to slip, her supervisor notices. When he notices, he decides to have a conversation with her. In the conversation they have, the student worker breaks down in tears and explicitly explains what she has been going through. And then the supervisor proceeds to say, it is apart of life and you just got to get over it.",132
3148,yes,"One day, a customer came in and ordered a special type of coffee with no dairy since they were severely lactose intolerant. The student worker's job that day at work was to make the orders, so of course, they were the one to make this coffee. Since they were extremely busy that day and running behind on orders, the supervisor had to step in and help make the orders with the student worker. The student worker ended up not even making this specific coffee since they were working on another order, so the supervisor made this special coffee with no dairy. Since things were extremely busy that day, the supervisor was very overwhelmed and was not thinking straight. The supervisor accidentally put dairy into the coffee and gave it to the customer. When the customer went to sit down and sipped their coffee, they began to have an immediate negative reaction to the dairy, and they angrily went back up to ask if they had put dairy in their coffee. The supervisor knew that they had messed up, and quickly pretended that the student worker, the only other person making orders, was the one at fault. In order to make their lie more plausible and cover up their mistake, they began to gaslight the student worker into thinking they messed up the order, even though the student worker was not even in charge of that order.",237
3156,yes,"A customer comes into a coffee shop and and asks the barista for a hot chocolate with whipped cream on top. The barista goes up to the manager and asks where the whipped cream bottles are. The manager says that here is only one bottle left so the barista cannot waste any whipped cream. The barista does not know how to use the whipped cream bottle and tries to figure out how to use it but cannot figure it out. The barista gives the bottle back to the manager and that is when the manager realizes that the bottle was empty the whole time. Instead of saying this, the manager gets mad at the barista and tells him that he broke the bottle, even though the manager knows he did not. The barista believes his manager and feels bad about breaking the whipped cream bottle.",145
3166,yes,"A difficult costumer comes in and is giving the student worker a hard time, they claim that their order is incorrect even when the student worker completed their order correctly. The supervisor validates the customer and pulls the student worker aside. Instead of comforting the student they blame them for the mistakes and tell them they are an incompetent worker and that everyone else in the store hates them and finds them annoying. Even though the worker has close friends at the shop the supervisor tells them that their friends are only nice to their face and talk badly about the student when they are not around. Making the student believe they are a poor worker and that they don't friends.",122
3184,yes,"Once upon a time, at a bustling coffee shop on a university campus, there was a diligent student worker named Alex. They had been working at the coffee shop for several months, enjoying the vibrant atmosphere and the opportunity to interact with students and faculty.    However, there was one aspect of their job that made it increasingly challenging - their supervisor, Sarah. Sarah was known for her unpredictable behavior and her knack for gaslighting those who worked under her. It seemed as though she derived a strange pleasure from undermining her employees' confidence and distorting reality.    One day, during the busy lunch rush, Alex was handling multiple orders, trying their best to keep up with the ever-growing line of customers. Sarah, observing from a distance, decided to seize the opportunity to exert her gaslighting tactics.    As Alex expertly prepared a cappuccino for a customer, Sarah approached with a sly smile. ""Alex, what are you doing? Can't you see how slow you are? Customers have been complaining about your inefficiency,"" she said, her tone dripping with sarcasm.    Confused and taken aback, Alex looked around, searching for any signs of dissatisfaction from the customers they had been serving. However, everyone seemed content and patiently waiting for their orders. Alex's heart sank, realizing that Sarah was manipulating their perception of reality once again.    ""I... I'm sorry, Sarah. I'm doing my best to keep up with the orders,"" Alex responded, their voice trembling slightly.    Sarah chuckled condescendingly, patting Alex on the back. ""Don't worry, sweetie. We all have off days. Just try to be more aware of your shortcomings next time,"" she said dismissively before walking away, leaving Alex feeling disheartened and doubting their abilities.    Alex knew deep down that they were a competent and hardworking employee. However, Sarah's constant gaslighting began to chip away at their self-esteem, leaving them questioning their own capabilities and feeling trapped in a toxic work environment.    But despite the frequent gaslighting incidents, Alex found solace in their supportive coworkers, who validated their efforts and reminded them of their worth. Slowly, they mustered the strength to stand up to Sarah's manipulation and seek support from higher management to address the toxic behavior within the coffee shop.    Over time, with collective action and a commitment to fostering a healthier work environment, the coffee shop began to transform. Sarah's gaslighting tactics were exposed, and steps were taken to ensure that employees were treated with respect and fairness.    Alex's journey, although challenging, ultimately became a catalyst for positive change, inspiring others to stand up against gaslighting and create a workplace where everyone could thrive and be appreciated for their contributions.              ",448
3213,yes,"""But you already know about my medical condition Rob,"" I was so angry at my store manager! I couldn't believe he was doing this to me after that talk I just had with him. He said he understood how lonely and isolating it is with having a disability. He said he's met plenty of people with my chronic illness too. He told me I was valuable to the team, and we're like a family.     What I don't understand is our argument that started just 15 minutes ago. He called me into his office after a meeting he had with some of my co-workers.     ""I'm actually very concerned about your team effort and ability to work here,"" he started, not even waiting for me to sit down. I looked at him puzzled shocked even. I had the official ADA-approved documentation he asked for in my right hand.       I look at him and peer at the paper like a tug of war with my eyes. I start to ask him if he still wants it, floating my arm toward him. He screams, ""you don't get to tell me how you can work! This disrespect will not be tolerated lightly.""    ""And I don't care how much pain you think you're in, you're staying to clean up from last night's shift, end of discussion.""    I distorted all my routes and paths to class to avoid a solemn grave. I never saw that coffee shop again,  I graduated last holiday weekend.  ",258
3216,yes,"The student worker covered for someone's shift that the supervisor told them to cover. In return, the supervisor said that the worker could have a day off in the future and told them to remind them. When the worker eventually asks for a day off 2 weeks in advance, the supervisor looks at them confused. The supervisor says that they never said they could take a day off and it's necessary to work the days scheduled. The worker tells the supervisor that they texted them about the conversation towards the end of the shift they covered. Instead of addressing the conversation, the supervisor says that they don't remember ever seeing a text message, and then questions the worker as to why they were on their phone in the first place. The supervisor ends up saying that they can't take the day off especially since they were texting during their shift.",154
3233,yes,"The student worker never wants to be late to work so always leaves their home 20 minutes early to get there at least 10 minutes before clocking in. The supervisor isn't the biggest fan of the employee but heavily enjoys giving them a hard time, so always waits by the clock in station rushing the student worker ahead and berating them for coming in last minute. When the employee tries to explain and show that they're in fact on time, the supervisor lies and explains the importance of responsibility and how they're (the employee) is falling short. Even with the student constantly checking the time, the supervisor keeps coming back at the employee, lying and stressing the importance of the job and their responsibility as a team member. This eventually makes the student worker paranoid, thinking that they're not doing enough and aren't really on time.",151
3234,yes,"The supervisor approaches the student worker while performing their job responsibilities telling them they are doing it wrong. When the student worker adjusts their performance, they again are approached by the supervisor asking them why they changed their behavior. When the supervisor asks ""Why?"" the student worker responds, ""Because you approached me before stating I was doing it wrong."" The supervisor gaslighted the student worker by claiming they never said this and that once again, they are in the wrong, making the student worker feel like they are crazy even though they are positive the previous conversation yet nothing will convince the supervisor otherwise. The supervisor then starts bashing this student worker to other employees to take away their support. The poor student worker then has to collect evidence of these things because no matter what, they will always be told they are wrong. ",144
3242,yes,"The student worker closed the store one night. And in order to close the store you have to recount the money and put it up. The manager comes in the next morning and counts the money and thinks some of it was taken. The student worker never touched or took any money. Student worker came in and is gaslit about the money being gone when she knows she never touched it. But, now since she's being questioned she's starting to not believe herself and thinks she may have accidentally taken some or counted it wrong. When she counted the money it was right and the manager was counting wrong. And the manager never apologized for accusing her of stealing. ",121
3251,yes,"A student worker goes to work one day a bit early and overhears her manager talking about her to another manager. They are discussing how lazy she is and how she doesn't even like her. The student worker had a gut feeling about this prior to hearing this conversation because the manager would purposefully never give her hours, ignore her messages or give her mean looks. The student decided to approach the manager to discuss this matter before her shift started. The manager hears her address the concern with a question of: Hi, is everything okay between us? The manager responds with yes, everything is fine, why? The student responds with whats shes noticed over the past couple weeks in terms of treatment and also brought up the conversation. The manager then goes, 'Why would I act that way towards you? I was probably just having a bad day when I made those looks to you. You're overreacting."" The student then brings up the conversation she just overheard and the manager says, "" That had nothing to do with you. Maybe you heard me say your name but we were not even speaking about you. I think it's really insensitive for you to assume that. I feel attacked."" The student heard clear as day that the manager said her name. ",222
3253,yes,today I was at work and my boss told me that we had changed the rices of one of our coffee products. when a customer came to order and complained about the new price they asked for my boss to confirm if i was telling the truth about the price raise. when my boss came over he informed the customer that there was no price change and that i was wrong then gave her the coffee at the lower price. he then turned to me and used gaslighting to make me believe that i had just made up the new price and he never actually said there was one. ,109
3258,yes,"I don't know why, but my supervisor is gaslighting me at work lately. She keeps saying I'm doing or not doing certain things and it's driving me absolutely bonkers.    So last Sunday night I was closing and I distinctly remember taking the trash out at the end of the shift, considering it's one of the major parts of closing. But when I came back in the next night, she told me that I hadn't taken it out and that I needed to be more responsible. I obviously had no proof that I had taken it out, but why would I make that up, right?    So flash forward to this week. Wednesday as I was leaving my opening shift, she said she'd see me Friday, since I wasn't scheduled the next day. I was out running errands Thursday afternoon when I get a call from the shop, asking where I am. Confused, I say I'm at the store and ask why. My coworker informs me that my name was on for second shift that day, but I knew for a fact that I hadn't been scheduled that day at all. I begrudgingly go in anyway, since they're now technically understaffed if I was really supposed to be there.    When I get there, my supervisor is in the back and she comes out and basically announces my tardiness to everyone. I'm still really confused and check the schedule. My name seemed to have been added, since it was in a different color than the others. I went to the supervisor's office and asked if she knew why I had been added last minute.    She looked at me like I'm stupid and said I wasn't added ""last minute"" and that she and I had specifically discussed covering that shift. I definitely didn't remember that discussion and expressed such. She rolled her eyes and told me that I had obviously forgotten and to please pay more attention in the future, but I would have sworn on my life that I had never agreed to take the shift, let alone heard about it.    I don't know why she has it out for me and I don't know what to do? Should I quit? Am I really the crazy one?",391
3267,yes,"Vanessa, Amber's manager, came into work looking quite unnerved. Amber had asked Vanessa what was wrong, hoping to gain some insight into her situation so she could comfort her and begin to build a more positive rapport with her after yesterday's incident. Unfortunately, Vanessa's attitude only grew, as she asked Amber what was wrong with her, and pointed out every detail on her uniform that she disliked; in what looked like an attempt to make Amber uncomfortable. Even though her and Vanessa were wearing the same uniforms. Vanessa then began to insult Amber's character. Asking her about why she would even consider asking about her wellbeing when she has so much to worry about in the first place. Amber felt as though Vanessa's hostility must be stemming from a situation with her family life, and since she was on the war-path at the moment, decided to just ignore Vanessa's gaslighting attempt and go back to her coffee grinder. Preparing the morning roasts instead of being gaslight by her manager was the more productive thing to be focusing her time on. ",187
3281,yes,"Coffee shop on 8th and Broad, my favorite spot in the city. The atmosphere is always light and friendly, you would've thought somebody's grandma was running it. It was Friday morning, and I'm there to get my daily iced coffee, when my usual barista looks pretty sad. I say to her 'Are you okay? You look a bit down, what's going on?' When her supervisor comes sprinting out the back and speaks for her saying ""Oh she's alright, just stressed about her psych class."" I was a little confused because I asked my barista, Lilly, did i not? I tried to shake it off and asked for my usual, and Lilly makes it just the way I like it, but I over hear her supervisor saying, 'You did it wrong' ,she made it just the way I like, 'You never do it right'.",148
3293,yes,"Amanda is a barista at Saxby's. She is a very hard worker and constantly stays beyond her end shift even though she has a long commute ahead. She likes working at Saxby's because it allows her to get a few hours of work in between classes. However, her manager, Linda, a forty-something constantly gets on her case for being a few minutes late. She is supposed to be there at 6:00 am and sometimes arrives at 6:15 am. Most of the time, Amanda is in early. The coffee shop opens at 7:30 am. Linda constantly reprimands Amanda about being late and it occasionally comes to the point of name calling and aggressive behavior. ",119
3295,yes,"The coffee shop at the end of student success center is run by a local. He has been running the shop for fifteen years. People worked with him in the past do not have a great experience with him. Unfortunately, my friend had no other opening jobs available on campus. So, he decided to work at that shop. He always gets nervous by the fact his boss always gaslights him to manipulate customer's orders and add extra money to bill. He feels frustrated and needs help. He is afraid of reporting it to the campus security, police and University officials. This is indirectly impacting his decision-making skills, and his judgements are being manipulated by the owner to make profit. ",121
3296,yes,"The student went into work at 9 in the morning to find that the cash register had been robbed. She immediately called her boss to tell her what had happened. When her boss got there, she was furious. She blamed the incident on the student and said that it was her fault because she was the one who closed up shop the night before. The worker was stunned and confused. She hadn't locked the door the night before because her boss told her not to. Her boss was planning on working a little later and told her not to worry about locking the door. However, the workers boss was now insisting that it was her fault and that she should've locked the door. The boss claimed that she never told the worker not to lock the door and that she was just imagining things.",146
3302,yes,"When the student was hired the they discussed with the boss hours that would work well with their school schedule, while also allowing for free time for social activities and hobbies. However, as the semester progressed the boss began scheduling the student for more and more hours, making the student feel very overwhelmed. When the student tries to discuss this with the boss, they respond to the student that they never promised them a consistent schedule and that they need to find the time to work or their job will be in jeopardy. The boss blames the student for being unorganized and lazy if they show up late for a shift of make a simple mistake on the job, causing the student further stress and questioning their own abilities.",129
3303,yes,"The student worker comes in after a long day of classes of classes on Friday. The student is dead tired, and miserable because he's missing a time out with friends tonight, but he knows that money comes over everything. A week later, he gets his check and realizes that the money he's earned is less than his usual. He goes to the supervisor, and the supervisor says that he didn't work on Friday due to him not clocking in. The student refutes the point and gets angry at him because the student knows he clocked in, but the supervisor keeps on insisting that he didn't, and blames him, saying ""Next time you should clock in"".",119
3314,yes,"Hi, I am the Supervisor at a coffee shop on campus I am very well aware that some students have work and can have a lot going on with trying to make money while completing their studies. In my handbook I have made it 100% clear that I am supportive of students completing their students while working at my coffee shop on campus, I even said they can come to me about anything and I will support them to my best advantage. A very hard worker came up to me about scheduling on how she needs to cut hours in order to study more for school and I told her that she needs to choose between making money or her studies because are company needs are important as well. ",129
3324,yes,"The minute I walked into my coffee job I knew it was going to be a rough day. The manager for the day was Rob, a 40 something that worked on campus jobs. I clocked in fast and quickly made my way behind the register, trying my best to avoid eye contact with him. ""Hi ya sweetheart"" he says to me. And this is the reason I don't like him, he's constantly doing inappropriate things to his employees, but every time you bring it up he'll deflect. ""Please don't call me that Rob"", ""Oh come on with this again, that's just my way of talking, it don't mean anything."". That's how it always goes, whenever I bring it up. The day goes on and for the most part I'm able to avoid him. Until he comes up to the counter and tries to walk past me, of course instead of asking me to move he grabs my lower waist and moves me. ""Please do not touch me Rob, that's not Ok"". I say fairly loudly. ""I needed to get past"". ""Ok well you could have just asked"". ""You're with a customer, seriously you're making a big deal out of nothing, you're acting crazy."" And even though I know what he did felt wrong, and that it made me seriously uncomfortable, I start to doubt myself. Maybe I am making a big deal out of nothing.",247
3375,yes,"The Worker had previously told their boss about their vacation two weeks ahead of it and the boss said ok I will not schedule you those days and was very understanding. The two weeks pass and the boss sends out the weekend schedule and the employee who told their boss about their vacation was scheduled to work. The worker texts their boss confused because they had previously asked not to be scheduled to which the boss responds with ""I don't remember anything like that, are you sure you actually told me. I would've remembered you were going on vacation when I made the schedule if you had told me.""",111
3380,yes,I don't understand why my manager is out to get me. They keep on giving me the worst shifts for my availability and they say that it's because I keep forgetting to lock the back door and set up the security system during closing even though I double check every time I close. I've asked multiple times if I can see the surveillance footage so that they can prove that I am not closing the shop property but they refuse to show me the video and say that they are offended that I would doubt their word. I feel like I'm going crazy and no one is willing to back me up. Maybe I should just quit. ,121
3419,yes,"When I first started working, my manager would compliment me on how fast I was learning and how good of a job I was doing. Obviously I was thrilled that I have thriving in my new work environment. It wasn't until later that they  would start to criticize me for the way I would make a drink, treat a guest, or clean up. It got to a point where they would call me names such as incompetent and useless. As far as I could remember, all they work I had being doing was the same as when I did it in the beginning. The only thing that had changed was his attitude. I started to doubt myself so I changed the way I did things, tried new ways to make specific drinks, tried to be nicer to the guests and did more excessive clean ups. It wasn't until a corporate visit that I realized I was doing everything against protocol and almost got fired.",166
3425,yes,"Everyday I come to work I out my all into my job I am a college student working hard to save up for a car and pay off student loans. I see my first table of the day I am so excited to start the day of right, I go to the table and act in my cheery manner, I notice that my boss is looking at me funny. When I  go behind the counter to put in the order the boss tells me I am mixing business with pleasure, that is far from the truth that never even happened. All I have ever done was try and create a safe friendly environment.",113
3448,yes,"One day the student worker is done their shift and therefore clocks out for the day, the supervisor realizes that the student worker still has tasks but lets the student worker clock out. after the supervisor lets them clock out the supervisor walks up to the student and tells them they still have tasks and that they need to complete them. Instead of the supervisor allowing them to clock back in they say that it was the students fault for not checking in with them first and that now they have to finish the tasks while off the clock meaning it is unpaid. The reason for why the supervisor didn't want them to clock back in was because the student would have then reached overtime and they actually don't have the money to give overtime to workers.",139
3465,yes,"In a campus coffee shop, a student worker encountered subtle gaslighting from their supervisor. The supervisor, without naming specifics, questioned the worker's competence, alluding to a perceived lack of ability based on race rather than political views. One incident unfolded during a routine shift when the supervisor approached the worker with a dubious expression. ""Are you sure you're handling the orders correctly?"" they asked, a tone of skepticism evident in their voice. The worker was caught off guard, nevertheless responded confidently, detailing their adherence to established procedures. However, the supervisor persisted, implying a connection between the worker's race and their shortcomings. ""Maybe it's just a cultural thing,"" they remarked, a thinly veiled insinuation that left the worker feeling disheartened. On another occasion, the supervisor took issue with the worker's communication style. ""Customers seem uneasy when you talk to them,"" they remarked, implying that the worker's natural mannerisms, rooted in their cultural background, were somehow problematic. The worker, keenly aware of the gaslighting, maintained composure, expressing a commitment to excellent customer service.",177
3472,yes,"The student worker goes to their supervisor showing proof that their pay has been reduced, and the supervisor denies it completely and begins berating the student worker for creating lies and for being selfish. To the student worker, they are now doubting the proof they have due to the negative feelings induced by the berating. The student worker begins to feel like they're making things up and are going crazy, and their supervisor feeds into these types of thoughts and feelings knowingly. At the end of the situation, the supervisor leaves after successfully avoiding the matter at hand and gaining all the power they could while the student worker leaves feeling doubtful, guilty, and less secure.",117
3476,yes,"The manager often approves things that the workers asks i.e. when breaks can occur, when they can take extended leave, if it was okay to not do something or close up in a certain way, but when asked later, does not say they allowed for this to happen. If corporate or the manager themselves find fault with the worker, they deny ever allowing anything to happen. The manager appears to forget or just outright denying allowing or giving their permission for anything, absolving them of any blame. This leaves the worker having done things that were initially green-lit but getting gaslit into thinking they weren't allowed to or that the manager would never do such a thing. ",120
3481,yes,"The student worker is dealing with a difficult customer and the customer orders a drink that is very specific and hard to make. The student worker tries their best to make it and when they hand it to the customer, they say that the drink is completely wrong and want to speak to their supervisor. The student worker made it right but the customer switched what they wanted at the end. The supervisor was listening to the entire transaction and proceeds to belittle the student worker by saying things like ""they obviously said ___ instead of whatever that is"" and ""the customer was very clear about what they wanted"". They then give the customer the ""right"" drink.",117
3496,yes,"When the student worker arrived for a shift the next morning, the supervisor looked angry and the coffee shop was a mess. The supervisor yelled at the worker for not closing properly the night before. Confused, the worker explained that the supervisor had told them to go home early the night before, and that the supervisor had said he would close. The supervisor got more aggravated and said he would never do that, and that it is not his job. He says it wouldn't even make sense for him to close because that's the student worker's job, so therefore it is the worker's fault. ",108
3497,yes,"One day the student worker came into work dressed a little different that day. The boss kept on giving the student dirty looks and whispering in other coworkers ears ovboiiusly about the student. When the student asked his or her boss he said i don't know what your talking about and walked away. Later that day, the student really wanted to ask him again so she/he did and he started yelling at her calling her delusional saying nothing ever happened. The more she started to think about it, the less she/he thought he was saying things. The boss easily manipulated her/her thinking he never said anything but in reality he did. ",115
3518,yes,"I woke up, checking any emails that my supervisor might have sent. I had sent in a notice that I would not be clocking in, and my supervisor was fine with it. I went about my day, and everything seemed fine. As I was getting ready to start doing my homework, however, my phone rang suddenly, causing me to jump. I picked up, and I heard my supervisor berate me, asking me why I did not show up for my scheduled shift. I tried to tell her that I already sent in my notice that I wouldn't be in today, and all she told me was that my co-worker, who was supposed to go in today, called out sick today. I again tried to tell her that I already called in, but she just kept on yelling. ",139
3521,yes,"The supervisor opens the conversation by accusing the worker of not charging the previous customer the correct amount for the coffee they just ordered. The worker calmly tries to explain that they did charge the correct amount and offers to show the supervisor the electronic receipt of the transaction. After the supervisor is shown the receipt, the supervisor continues to insist that the amount was wrong and scold the worker, regardless of the actual events that took place. The worker grows frustrated and begins to raise their voice, just trying to be heard, but the supervisor will not let up. Eventually, the worker gives up and just accepts the gaslighting coming from their supervisor and lets the supervisor believe what they want to regarding the worker-customer interaction.",128
3535,yes,"Student worker works three days a week from Wednesday - Friday. He works a closing shift and student worker and supervisor are only two staff who works closing shift on Those three days. usually, Supervisor clocks out first and the last one to leave is student worker but this time supervisor suggest that student worker leave early and adds that supervisor will clock him out as the clock out machine is out of order. However, next week student worker finds that the check has less money than usual and when he confronts the supervisor. He tells student worker that it was a penalty for forgetting to clocking out. although Student worker tells him about the clocking machine not functioning and supervisor suggesting to clock him out. Supervisor gaslights him into believing that it was his responsibility.",135
3541,yes,the student is at the coffee shop on campus and the student is telling the supervisor how the creamer was left open all morning and night for two days. Since the creamer was left open for two days the creamer expired and they need a new one so the student went to go open a new creamer. As the student is telling the supervisor about the creamer the supervisor proceeds to tell the student that the creamer was never opened for two days and didn't expire and wants the student to use the creamer that expired. The supervisor proceeds to argue with the student and says that this situation never happened and that the student is making it up. ,120
3545,yes,"One day a student walks into work as she does every Monday and Wednesday. Her boss approaches her and tells her that last week she didn't clock in any of her hours. She knows she did and remembers doing it both Monday and Wednesday. The boss then doubles down on the fact that she didn't clock her hours and there is no time reported on his end. She then asks to see camera footage of when she came in last week. The boss refuses and says it doesn't matter anyway, you wont be paid. She then takes it into her own hands and checks the cameras to see she clocked in both Monday and Wednesday.",118
3551,yes,"One afternoon, as the student worker, Alex, diligently prepared orders at the campus coffee shop, the supervisor, Ms. Mitchell, approached. Alex had meticulously followed the given instructions for brewing a new coffee blend. However, as Ms. Mitchell inspected the results, she furrowed her brow and asserted that Alex had neglected a crucial step, despite Alex's adherence to the established procedure. Confused and questioning their own competence, Alex sought clarification, only to be met with an exasperated sigh and an insistence that they should have known better. This incident left Alex feeling undermined and uncertain about their abilities, caught in the disorienting web of Ms. Mitchell's gaslighting behavior.",109
3568,yes,"The student comes into work every day, working as many hours as they can outside of class. The manager is present each time the student is working, however one day the clock in - clock out system misses a shift punch in of the students. The student doesn't realize this and works their full day anyways. The next pay week rolls around and the student realizes they missed a day of pay. They bring it up to their manager to which the manager tells the student they didnt come into work that day. The students know they did as they have outside proof and accounts which line up to them coming into work that day last week. The manager insists and convinces the student they didnt come into work, and never made that pay.",134
3580,yes,"Today was a good day, I thought. I had respectful customers, got good tips and was able to have conversations and lunch with my friends since it wasn't too busy today. As I was getting ready to close up and was cleaning the counters, someone bumped into me and I heard a clatter and a curse. I turn around quickly to apologize when I see my supervisor's fuming face as her drink fell on the floor. Before I could say anything, she started to scream at me, asking what my problem was and why I was being unessacarily rude to her: I didn't open the door for her when she came in, I didn't smile when I said hi to her and I purposefully bumped into.  As she raged, I was stunned because I didn't even recall seeing her today until now and she was the one who bumped into me. As I apologized she began telling me that I should have apologized immediately and should have taken accountability for my actions. Seeing her so upset and angry I began to doubt myself; perhaps I was being rude to her unknowingly or taking my life's frustrations out on her. So I began to apologize more profusely and urgently telling her I'm so sorry, I was being selfish and took my frustrations out on you. ",231
3583,yes,"The student worker takes the order of his/her regular customer as per the usual. The supervisor comes in from the storage room and asked who was that customer, and the student responded that he/she was his/her regular customer. The supervisor followed up with a question ""when your 'regular customer' told you that he/she would have her usual drink, do you really know the exact drink that she has been ordering for the past months? Are you sure that you don't have to ask her again the specifics to her drink?"" The student worker doubted himself and called out the customer to discuss his/her drink, whether it was correct or a little changes would happen. ",120
3604,yes,"Last week I noticed that we were running low on a couple of our syrup flavors and I let my manger know so he could order more. Today, when I came into work I realized that we ran out of those flavors and there were no extras, so I let my manger know. His response was that I should have told him sooner that we were running low because it takes up to two weeks for the syrups to come in. I told him I didn't know that information because I am not the one that orders supplies and he said I should have told him when the bottles were around half empty because it is common sense and now it is my fault that we ran out and I would have to let the customer know that we don't have some of the flavors they want. I just think he should have told me when I started that I would have to let him know that we need to order more when the bottles get half empty.",180
3605,yes,"For this example, we can say the student worker has consistently worked the closing shift and was responsible for cleaning and locking up the coffee shop. However, every morning, the supervisor calls the student worker to complain about leaving a messy work environment and not properly locking the doors. Because of these perceived inadequacies, the supervisor also insults and uses degrading language towards the worker. These actions make the worker feel conflicted about their actions and question whether they have been working hard enough or if they cannot fulfill the tasks being asked of them. But, in reality, the worker left no mess, and the supervisor was acting out of disdain for the worker and wanted to shame them. ",119
3606,yes,"The supervisor of the student worker often faults them and make up stories in order to get the student worker to do what the boss says, One day the student worker called in sick and the boss agreed to let them have a couple days. The next day when the student worker has work, the supervisor calls them into their office, where then the supervisor begins to yell at the student worker. Apparently the supervisor, said that the student worker didn't inform them they were taking more than one day off, and due to that they had to understaffed and other people had to work extra because of the student worker not being there. When in actuality the boss wanted the student worker to take extra days off, as to not get other sick. The student feels bad for the incident, even when they believe that the boss has allowed them for days off, but thought they heard wrong due to them being sick. The student worker apologizes and ask to work extra days in order to make up for the days they missed. The supervisor agrees, and the student worker is still upset because the supervisor made them believe that they took days off without asking, causing an inconvenience to others. And the supervisor got what they wanted from the exchange, to hurt and get a bonus from the student",232
